MSWM,legg,WA Active Bond Aggregate SMA,CI,Intermediate-Term Bond,82.23402739,129.21607804,138.28223216,137.25032474,167.17783155,171.81361821,186.94049334,178.06038732,164.74757850,24.86313528,3.57726875,48.57922497,2.72723881,28.85056840,2.10026514,13.46235570,-16.15288370,-10.04730349,2408.48215285,2680.41807061,2918.15779470,2979.50571443,3264.07705082,3568.13007229,3855.37074160,4178.02480419,4477.82037571,96.30637205,167.41092078,266.98188483,168.96961950,153.19681770,192.01385346,228.81263273,282.14402248,340.47194007,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,3,10,3,10,2,10,4,10,2,10,3,10,3,10,10,10,10,10
MSWM,legg,WA Active Bond Gov/Corp SMA,CI,Intermediate-Term Bond,16.66018919,20.25450375,20.51322677,54.52982599,59.04446205,59.44476677,67.14906862,62.79144202,47.67458156,0.28969643,2.72368183,0.21137995,0.80654848,2.45031252,-0.63096363,0.47389455,0.20687980,-7.85105771,2408.48215285,2680.41807061,2918.15779470,2979.50571443,3264.07705082,3568.13007229,3855.37074160,4178.02480419,4477.82037571,96.30637205,167.41092078,266.98188483,168.96961950,153.19681770,192.01385346,228.81263273,282.14402248,340.47194007,8,11,8,11,8,11,8,11,8,11,8,11,7,11,7,11,8,11,4,10,4,10,6,10,5,10,4,10,7,10,6,10,5,10,9,10
MSWM,legg,WA Active Bond Intermediate SMA,CI,Intermediate-Term Bond,114.56553809,118.48936373,122.17069594,119.96978392,119.79196789,115.31336217,119.20579256,121.26805012,121.73005678,-11.77776785,2.36965251,3.40820361,-0.29205971,-0.98742359,-4.44559481,1.27190639,2.13424828,1.99223581,2408.48215285,2680.41807061,2918.15779470,2979.50571443,3264.07705082,3568.13007229,3855.37074160,4178.02480419,4477.82037571,96.30637205,167.41092078,266.98188483,168.96961950,153.19681770,192.01385346,228.81263273,282.14402248,340.47194007,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,11,10,10,5,10,4,10,9,10,9,10,9,10,5,10,4,10,4,10
MSWM,legg,WA Core Plus SMA,CI,Intermediate-Term Bond,1207.27042300,1366.88506528,1553.25322897,1612.45442191,1846.43342829,2124.67798690,2308.77976850,2568.86654120,2900.48909980,56.66406368,110.21907638,183.66234377,138.99177792,113.93067419,172.02048735,152.40136662,227.59436377,263.67850353,2408.48215285,2680.41807061,2918.15779470,2979.50571443,3264.07705082,3568.13007229,3855.37074160,4178.02480419,4477.82037571,96.30637205,167.41092078,266.98188483,168.96961950,153.19681770,192.01385346,228.81263273,282.14402248,340.47194007,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10
MSWM,legg,WA Core SMA,CI,Intermediate-Term Bond,213.46368060,276.32827162,312.05737314,327.48640260,338.90609860,371.08010032,437.86350015,504.55978931,509.57977240,36.86279959,51.47474267,31.27342399,24.27612361,12.53135867,31.88798107,57.77738221,60.40940594,84.02644245,2408.48215285,2680.41807061,2918.15779470,2979.50571443,3264.07705082,3568.13007229,3855.37074160,4178.02480419,4477.82037571,96.30637205,167.41092078,266.98188483,168.96961950,153.19681770,192.01385346,228.81263273,282.14402248,340.47194007,3,11,3,11,3,11,3,11,3,11,3,11,3,11,3,11,3,11,2,10,2,10,3,10,2,10,3,10,2,10,2,10,2,10,2,10
MSWM,legg,WA Gov/Corp SMA,CI,Intermediate-Term Bond,565.29144383,568.28629301,575.61544413,534.80787190,542.34010572,538.28756877,546.40169604,557.66704802,562.96914026,-9.60770675,0.04978243,2.35020424,3.88602497,1.99279958,-4.85122236,3.95962406,10.04200571,13.36043328,2408.48215285,2680.41807061,2918.15779470,2979.50571443,3264.07705082,3568.13007229,3855.37074160,4178.02480419,4477.82037571,96.30637205,167.41092078,266.98188483,168.96961950,153.19681770,192.01385346,228.81263273,282.14402248,340.47194007,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,9,10,7,10,5,10,3,10,5,10,10,10,4,10,3,10,3,10
MSWM,nuve,SMA NWQ Core FI,CI,Intermediate-Term Bond,57.65540000,57.54310000,56.57750000,57.54660000,59.83580000,60.03690000,60.07320000,59.99200000,52.32020000,,,,,,,,,,2408.48215285,2680.41807061,2918.15779470,2979.50571443,3264.07705082,3568.13007229,3855.37074160,4178.02480419,4477.82037571,,,,,,,,,,7,11,7,11,7,11,7,11,7,11,7,11,8,11,8,11,7,11,,,,,,,,,,,,,,,,,,
MSWM,lord,Convertible,CV,Convertibles,201.17467803,195.27085097,201.56644116,182.44496747,187.03351034,173.65796550,180.84949426,191.69554491,191.62691254,-8.80000000,-8.30000000,-7.20000000,-20.50000000,-4.80000000,-1.20000000,6.80000000,,-2.70000000,201.17467803,195.27085097,201.56644116,182.44496747,187.03351034,173.65796550,180.84949426,191.69554491,191.62691254,-8.80000000,-8.30000000,-7.20000000,-20.50000000,-4.80000000,-1.20000000,6.80000000,,-2.70000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1
MSWM,bran,Emerging Markets Equity,EM,Diversified Emerging Markets,67.53330801,65.09094959,78.00698626,74.00130099,80.52089026,81.96192900,91.63267053,95.18650015,91.54822678,-2.80589724,-4.16179177,0.33123235,-4.44070454,-0.02717274,1.91544018,0.24408741,4.51721987,-0.58701897,1782.75344801,1826.41581259,1965.07183626,1692.25016299,2113.48453926,2280.33138300,2568.30703453,2976.10539315,2982.03553978,-88.98864537,-10.24000366,-8.43773996,-41.43782344,55.51487038,97.32676217,137.55980476,204.93510355,209.92788812,2,6,2,6,2,6,2,6,2,6,2,6,2,6,3,6,3,6,3,5,5,6,3,6,5,6,4,6,4,6,5,6,4,6,5,5
MSWM,bran,Emerging Markets Value Equity,EM,Diversified Emerging Markets,30.46114000,31.39186300,32.37385000,34.00286200,37.69864900,45.11645400,53.31136400,53.72989300,63.29831300,,0.92498651,0.95696151,1.61964058,3.66159672,7.40885819,8.14140652,0.40677102,9.56334684,1782.75344801,1826.41581259,1965.07183626,1692.25016299,2113.48453926,2280.33138300,2568.30703453,2976.10539315,2982.03553978,,-10.24000366,-8.43773996,-41.43782344,55.51487038,97.32676217,137.55980476,204.93510355,209.92788812,4,6,4,6,4,6,4,6,5,6,5,6,5,6,5,6,5,6,,,2,6,2,6,1,6,3,6,2,6,3,6,6,6,4,5
MSWM,laza,Developing Markets Equity Select ADR,EM,Diversified Emerging Markets,40.76600000,40.27000000,45.76100000,39.25400000,43.71200000,47.57100000,55.29200000,67.95400000,67.95400000,-8.16400000,0.91600000,-1.17274347,0.37600000,-1.27600000,0.54700000,2.61900000,10.09300000,10.09300000,1782.75344801,1826.41581259,1965.07183626,1692.25016299,2113.48453926,2280.33138300,2568.30703453,2976.10539315,2982.03553978,-88.98864537,-10.24000366,-8.43773996,-41.43782344,55.51487038,97.32676217,137.55980476,204.93510355,209.92788812,3,6,3,6,3,6,3,6,3,6,4,6,4,6,4,6,4,6,4,5,3,6,5,6,4,6,6,6,5,6,4,6,3,6,3,5
MSWM,laza,Emerging Markets Core Equity Select ADR,EM,Diversified Emerging Markets,9.04900000,14.35000000,23.82400000,21.21300000,38.23500000,49.44400000,69.13700000,263.18200000,263.18200000,1.88400000,5.32100000,9.25500000,-0.26900000,11.04600000,6.99700000,13.24000000,178.78300000,178.78300000,1782.75344801,1826.41581259,1965.07183626,1692.25016299,2113.48453926,2280.33138300,2568.30703453,2976.10539315,2982.03553978,-88.98864537,-10.24000366,-8.43773996,-41.43782344,55.51487038,97.32676217,137.55980476,204.93510355,209.92788812,6,6,6,6,5,6,5,6,4,6,3,6,3,6,2,6,2,6,1,5,1,6,1,6,3,6,2,6,3,6,2,6,1,6,1,5
MSWM,laza,Emerging Markets Equity Select ADR,EM,Diversified Emerging Markets,1617.79800000,1657.39000000,1765.67900000,1504.98300000,1892.22600000,2034.78500000,2276.11200000,2471.55100000,2471.55100000,-79.91700000,-13.18200000,-17.49700000,-37.41378989,42.75000000,80.78518790,113.69600000,12.25300000,12.25300000,1782.75344801,1826.41581259,1965.07183626,1692.25016299,2113.48453926,2280.33138300,2568.30703453,2976.10539315,2982.03553978,-88.98864537,-10.24000366,-8.43773996,-41.43782344,55.51487038,97.32676217,137.55980476,204.93510355,209.92788812,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,5,5,6,6,6,6,6,6,1,6,1,6,1,6,2,6,2,5
MSWM,laza,Emerging Markets Equity Select ADR/GDR,EM,Diversified Emerging Markets,17.14600000,17.92300000,19.42700000,18.79600000,21.09200000,21.45300000,22.82200000,24.50200000,24.50200000,,-0.08920430,-0.31494500,-0.04809925,-0.31865840,-0.21761200,-0.28688500,-0.14197400,,1782.75344801,1826.41581259,1965.07183626,1692.25016299,2113.48453926,2280.33138300,2568.30703453,2976.10539315,2982.03553978,,-10.24000366,-8.43773996,-41.43782344,55.51487038,97.32676217,137.55980476,204.93510355,,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,4,6,4,6,2,6,5,6,6,6,6,6,5,6,,
MSWM,bran,European Equity,ES,Europe Stock,0.42652338,0.19247924,,,,,,,,-0.00211434,-0.01820292,,,,,,,,0.42652338,0.19247924,,,,,,,,-0.00211434,-0.01820292,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,
MSWM,bran,International Small Cap Value,FA,Foreign Small/Mid-Value,8.79149100,8.44810883,8.32920763,8.53480746,8.98569441,9.24946700,9.36362755,9.08645333,8.37197410,-0.08591915,-0.33963216,-0.10763018,0.20335958,0.44549635,0.26105885,-0.10000000,-0.29200000,-0.57924092,20.12993018,18.16510545,18.80755391,18.92874350,19.82920223,20.33259100,20.84766085,21.43985758,20.59807925,-0.36717429,-1.71986979,-0.18450251,0.18392251,0.42409814,0.26038082,-0.16209888,0.71223613,-0.58092209,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2
MSWM,bran,International Small-Mid Cap Equity,FA,Foreign Small/Mid-Value,11.33843918,9.71699662,10.47834628,10.39393604,10.84350782,11.08312400,11.48403330,12.35340425,12.22610515,-0.28125514,-1.38023763,-0.07687233,-0.01943707,-0.02139821,-0.00067803,-0.06209888,1.00423613,-0.00168117,20.12993018,18.16510545,18.80755391,18.92874350,19.82920223,20.33259100,20.84766085,21.43985758,20.59807925,-0.36717429,-1.71986979,-0.18450251,0.18392251,0.42409814,0.26038082,-0.16209888,0.71223613,-0.58092209,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2
MSWM,inve,Invesco International Core Equity ADR SMA,FB,Foreign Large-Blend,0.48624401,0.48036013,0.51644692,0.50850666,0.53865800,0.56106461,0.23465542,0.24799698,0.24490575,-0.00217568,-0.00213314,-0.00210834,-0.00220812,-0.00218088,-0.00224552,-0.34564706,-0.00149786,-0.00066162,2588.36219534,2672.22472730,2882.83002244,2899.92414396,3156.58137079,3412.91922416,3640.68884299,3812.06269938,3897.32478409,77.66286437,85.24105636,76.87361314,103.32656983,66.55335810,21.18227377,67.37098456,0.98538525,84.53121979,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,5,4,7,4,7,3,7,5,7,6,7,6,7,3,7,4,5
MSWM,laza,International Equity Select ADR,FB,Foreign Large-Blend,1536.88400000,1582.01500000,1679.98800000,1614.27800000,1720.97800000,1874.50600000,1978.21500000,2072.81300000,2072.81300000,48.22300000,31.79800000,38.26500000,-15.79400000,18.98400000,-62.48900000,37.92063720,-10.16895314,-9.58000000,2588.36219534,2672.22472730,2882.83002244,2899.92414396,3156.58137079,3412.91922416,3640.68884299,3812.06269938,3897.32478409,77.66286437,85.24105636,76.87361314,103.32656983,66.55335810,21.18227377,67.37098456,0.98538525,84.53121979,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,5,1,7,2,7,7,7,2,7,2,7,1,7,6,7,5,5
MSWM,laza,International Equity Select Plus ADR,FB,Foreign Large-Blend,13.70400000,13.83200000,14.42900000,13.82100000,14.87700000,15.73700000,16.65000000,17.44300000,17.44300000,,-0.55213920,-0.77931070,-0.17718750,-0.82515390,0.44364960,-0.29827380,-0.51958050,,2588.36219534,2672.22472730,2882.83002244,2899.92414396,3156.58137079,3412.91922416,3640.68884299,3812.06269938,3897.32478409,,85.24105636,76.87361314,103.32656983,66.55335810,21.18227377,67.37098456,0.98538525,,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,,,5,7,5,7,4,7,6,7,4,7,5,7,4,7,,
MSWM,laza,International Equity Select Plus ADR (EAFE),FB,Foreign Large-Blend,23.80700000,23.84500000,24.63300000,23.53100000,25.15800000,25.87700000,26.27700000,26.68300000,26.68300000,,-1.13900440,-1.57287860,-0.36749900,-1.56456395,0.02492400,-1.55055960,-1.63296000,,2588.36219534,2672.22472730,2882.83002244,2899.92414396,3156.58137079,3412.91922416,3640.68884299,3812.06269938,3897.32478409,,85.24105636,76.87361314,103.32656983,66.55335810,21.18227377,67.37098456,0.98538525,,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,,,6,7,6,7,5,7,7,7,5,7,7,7,5,7,,
MSWM,laza,International Equity Select with EM ADR,FB,Foreign Large-Blend,471.73200000,497.95800000,538.04400000,532.70800000,567.64200000,594.53000000,659.03200000,712.86200000,712.86200000,-0.90600000,26.94900000,13.38859949,23.00789242,3.02928382,-12.38600000,24.67758802,19.76733843,19.80800000,2588.36219534,2672.22472730,2882.83002244,2899.92414396,3156.58137079,3412.91922416,3640.68884299,3812.06269938,3897.32478409,77.66286437,85.24105636,76.87361314,103.32656983,66.55335810,21.18227377,67.37098456,0.98538525,84.53121979,2,7,2,7,2,7,2,7,3,7,3,7,3,7,2,7,3,7,4,5,3,7,3,7,2,7,4,7,7,7,2,7,2,7,3,5
MSWM,legg,CBI Intl Value ADR SMA,FB,Foreign Large-Blend,211.84895133,202.99436717,209.31957552,206.47763730,238.08771279,255.50815955,275.38018757,304.31370240,319.97887834,-1.57195995,-3.41266690,-12.39568871,-6.46742797,17.56197301,3.24794569,5.05723980,20.26103832,23.84388141,2588.36219534,2672.22472730,2882.83002244,2899.92414396,3156.58137079,3412.91922416,3640.68884299,3812.06269938,3897.32478409,77.66286437,85.24105636,76.87361314,103.32656983,66.55335810,21.18227377,67.37098456,0.98538525,84.53121979,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,5,5,7,7,7,7,6,7,3,7,3,7,3,7,1,7,2,5
MSWM,rena,International Equity ADR,FB,Foreign Large-Blend,329.90000000,351.10000000,415.90000000,508.60000000,589.30000000,646.20000000,684.90000000,677.70000000,747.30000000,31.92000000,31.60000000,39.97000000,109.41000000,29.41000000,17.51000000,1.91000000,-26.72000000,50.46000000,2588.36219534,2672.22472730,2882.83002244,2899.92414396,3156.58137079,3412.91922416,3640.68884299,3812.06269938,3897.32478409,77.66286437,85.24105636,76.87361314,103.32656983,66.55335810,21.18227377,67.37098456,0.98538525,84.53121979,3,7,3,7,3,7,3,7,2,7,2,7,2,7,3,7,2,7,2,5,2,7,1,7,1,7,1,7,1,7,4,7,7,7,1,5
MSWM,inve,Invesco International Growth ADR SMA,FG,Foreign Large-Growth,1368.19869358,1311.13738367,1246.82811476,1126.51999908,1168.87361290,1162.19051051,1200.08472329,1191.49741315,1216.76508709,-29.08730891,-36.64257025,-119.71446632,515.84779396,-40.24044569,-70.79120613,0.05153506,-51.04210248,50.15221662,1801.12458983,1745.38713722,1707.90577316,1592.30340489,1680.71351013,1716.20192455,1855.55664586,1960.16254677,2161.21880198,-13.58823332,-29.37403161,-118.89855502,534.66360689,-35.14713521,-76.46911671,51.95275234,27.11264563,214.95556781,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3
MSWM,legg,CBI Intl Growth ADR ESG SMA,FG,Foreign Large-Growth,52.34450765,54.79935295,60.87079540,69.05698681,82.70313523,92.36748404,126.00397757,165.54393331,230.84794907,5.71730369,3.09955748,2.76259187,9.82894702,7.35454841,1.65086003,25.49576036,33.60879484,62.88462275,1801.12458983,1745.38713722,1707.90577316,1592.30340489,1680.71351013,1716.20192455,1855.55664586,1960.16254677,2161.21880198,-13.58823332,-29.37403161,-118.89855502,534.66360689,-35.14713521,-76.46911671,51.95275234,27.11264563,214.95556781,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,1,3,2,3,1,3,1,3,2,3,2,3,2,3
MSWM,legg,CBI Intl Growth ADR SMA,FG,Foreign Large-Growth,380.58138860,379.45040060,400.20686300,396.72641900,429.13676200,461.64393000,529.46794500,603.12120031,713.60576582,9.78177190,4.16898116,-1.94668057,8.98686591,-2.26123793,-7.32877061,26.40545692,44.54595327,101.91872844,1801.12458983,1745.38713722,1707.90577316,1592.30340489,1680.71351013,1716.20192455,1855.55664586,1960.16254677,2161.21880198,-13.58823332,-29.37403161,-118.89855502,534.66360689,-35.14713521,-76.46911671,51.95275234,27.11264563,214.95556781,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,1,3,1,3,2,3,3,3,2,3,2,3,1,3,1,3,1,3
MSWM,alli,Allianz NFJ International Value,FV,Foreign Large-Value,198.43051900,159.36976400,116.38415700,7.51211000,7.93713100,8.22123300,8.73016200,9.09608000,8.95902900,-17.71848700,-29.28396300,-49.82686700,-18.88776100,-0.06703733,-0.07622952,0.01055799,-0.00843308,0.00197334,3454.54926184,3327.38058357,3583.46860065,3354.75104567,3586.28994047,3690.05312661,3870.92741283,3915.62994192,3908.41173986,8.16915736,-61.44461148,-66.83272018,-16.27771129,111.30683255,63.16952883,154.99186219,43.15139604,49.54773333,5,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,5,5,3,3,5,5,4,5,3,5,2,5,3,5,4,5,3,5,3,4
MSWM,alli,Model Delivery - NFJ International Value,FV,Foreign Large-Value,2.67150322,0.85539676,1.07508500,81.38853900,80.63256700,37.04808900,31.36115300,31.51416500,,,-1.72987376,0.17123315,80.65567804,-5.91634423,-46.20875663,-7.69816771,-1.16736968,,3454.54926184,3327.38058357,3583.46860065,3354.75104567,3586.28994047,3690.05312661,3870.92741283,3915.62994192,,,-61.44461148,-66.83272018,-16.27771129,111.30683255,63.16952883,154.99186219,43.15139604,,6,6,6,6,6,6,5,6,5,6,5,6,5,6,5,6,,,,,2,5,3,5,1,5,3,5,5,5,5,5,4,5,,
MSWM,bran,International Equity,FV,Foreign Large-Value,927.16891292,893.75622991,877.23435055,831.21149978,912.58569889,951.58792300,994.56061984,1006.62693842,1018.31816393,-14.60657136,-27.29882288,-85.75892561,-48.94059752,-7.09258469,-3.81762414,38.03161741,15.24150795,8.90746945,3454.54926184,3327.38058357,3583.46860065,3354.75104567,3586.28994047,3690.05312661,3870.92741283,3915.62994192,3908.41173986,8.16915736,-61.44461148,-66.83272018,-16.27771129,111.30683255,63.16952883,154.99186219,43.15139604,49.54773333,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,5,2,3,4,5,5,5,4,5,4,5,4,5,2,5,2,5,2,4
MSWM,dela,International Equity ADR,FV,Foreign Large-Value,1573.79286930,1584.18313480,1651.28825850,1556.98575519,1691.34200808,1804.78337551,1923.50858469,1957.76231340,2004.72402850,,10.21815580,66.50009055,-93.91590630,133.10239837,112.75437879,117.86397373,35.74972601,47.24701412,3454.54926184,3327.38058357,3583.46860065,3354.75104567,3586.28994047,3690.05312661,3870.92741283,3915.62994192,3908.41173986,,-61.44461148,-66.83272018,-16.27771129,111.30683255,63.16952883,154.99186219,43.15139604,49.54773333,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,5,,,1,5,1,5,5,5,1,5,1,5,1,5,1,5,1,4
MSWM,fran,Templeton International Equity SMA,FV,Foreign Large-Value,342.20315740,320.63425810,320.47094960,311.48564170,324.21333550,332.18870610,355.53729330,343.63294510,340.47401843,40.49421572,-13.35010764,2.08174873,64.81087549,-8.71959957,0.52176033,6.78388077,-6.66403516,-6.60872358,3454.54926184,3327.38058357,3583.46860065,3354.75104567,3586.28994047,3690.05312661,3870.92741283,3915.62994192,3908.41173986,8.16915736,-61.44461148,-66.83272018,-16.27771129,111.30683255,63.16952883,154.99186219,43.15139604,49.54773333,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4,5,1,3,3,5,2,5,2,5,5,5,2,5,3,5,5,5,4,4
MSWM,nuve,SMA NWQ Intl Val,FV,Foreign Large-Value,410.28230000,368.58180000,617.01580000,566.16750000,569.57920000,556.22380000,557.22960000,566.99750000,535.93650000,,,,,,,,,,3454.54926184,3327.38058357,3583.46860065,3354.75104567,3586.28994047,3690.05312661,3870.92741283,3915.62994192,3908.41173986,,,,,,,,,,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,5,,,,,,,,,,,,,,,,,,
